기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20252,11410720,북가좌2동,9594320,4300414,5293905,1498621,1286848,1425888,1548713,1488255,2345994,2691047,1901566,1003937,1051332,1612474,1333963,1347752,1350696,1330296,1333652,1339997,1429316,1462611
20252,11410710,북가좌1동,2509186,1134572,1374615,556330,236083,334242,441339,390916,550275,734861,514853,256572,254787,395302,352811,354719,354644,351597,351840,354748,366492,375146
20252,11410700,남가좌2동,6285178,2807419,3477760,1099564,1450126,835874,891504,791447,1216663,1641410,1306102,750651,740946,1033672,812397,898248,909246,911390,906666,869496,893073,897060
20252,11410690,남가좌1동,1268787,557121,711667,325906,119652,178043,229268,178421,237499,284815,257583,151218,169593,244298,161278,175477,178107,174544,175053,178155,196095,191355
20252,11410685,홍은2동,4464639,2014247,2450391,782216,773154,556136,656326,675996,1020809,1253974,976308,514483,489828,659274,570773,638741,643416,640069,637998,626361,630143,647911
20252,11410660,홍은1동,3607559,1635339,1972222,500534,434661,512615,544026,620809,994914,1012750,746507,377677,381664,588601,500363,502535,504446,493992,496172,496394,545069,568954
20252,11410655,홍제2동,2124683,940272,1184410,288831,254755,319915,316541,365655,578986,575683,408999,215077,230959,383648,310317,298643,298417,293277,296198,298705,316832,322612
20252,11410640,홍제3동,3718426,1662541,2055885,520117,461282,512458,529480,628075,1067015,950535,753906,429148,441102,644042,499695,525745,530038,521941,525803,527995,539644,547259
20252,11410620,홍제1동,5573389,2441760,3131629,837721,699537,767179,822551,915508,1530893,1563441,1156869,608482,609004,890326,745266,785382,786442,774819,779328,786696,825335,835388
20252,11410615,연희동,8833614,3987833,4845781,1072570,2079189,1413654,1357748,1246642,1663810,2365964,1902794,1055232,1027122,1382530,1099972,1240224,1258877,1251907,1255820,1253262,1279502,1294020
20252,11410585,신촌동,10927017,4440092,6486926,1148885,5205137,1696138,1049920,878410,948528,2296361,2079836,1492558,1518925,2162142,1377194,1523028,1554489,1573263,1593612,1604265,1587928,1490432
20252,11410565,충현동,10907837,5023736,5884100,1248744,1781371,2128955,2164061,1742858,1841849,2225778,2388845,1686979,1707944,1776673,1121616,1659714,1656973,1720247,1690735,1615549,1296520,1268099
20252,11410555,북아현동,21125725,10012527,11113197,2517980,3284848,4328245,4590107,3385626,3018917,4908968,4751325,3111860,3047828,3004879,2300864,3255524,3286495,3428582,3371389,3241387,2336337,2206011
20252,11410520,천연동,3434420,1563237,1871183,583187,420415,475986,566349,583305,805179,918368,731567,412478,390373,543341,438295,493292,500161,498754,500006,490851,479087,472272
20252,11380690,진관동,6677837,3002126,3675711,1760029,673010,734379,1129091,987137,1394192,1941234,1407068,709106,694069,1024741,901618,941352,944169,936387,936286,939802,981340,998502
20252,11380650,수색동,2520081,1185636,1334444,298408,319109,502425,467948,429376,502814,726817,531642,260025,261610,395381,344604,354896,359270,355334,355089,354055,368312,373127
20252,11380640,증산동,2982436,1350381,1632054,453048,366149,462014,483373,490225,727625,863597,627059,312988,306895,463626,408273,421619,424044,420586,423644,421748,432247,438547
20252,11380632,신사2동,2649485,1254407,1395078,470546,293546,385272,409494,389257,701370,725438,565906,294597,290026,422674,350845,374982,375528,371228,374296,373260,383768,396424
20252,11380631,신사1동,6005594,2685097,3320496,913486,754141,912506,991637,956704,1477119,1777515,1225291,607341,604977,952462,838008,842395,842494,824948,827504,837862,901129,929264
20252,11380625,역촌동,11179905,5007437,6172468,1687714,1436180,1655140,1840698,1799887,2760285,3214193,2236083,1159920,1179356,1835910,1554443,1566554,1569181,1538871,1547223,1564301,1683081,1710693
20252,11380600,응암3동,7780739,3546974,4233765,1020022,1033185,1176057,1278324,1216016,2057136,2202416,1569005,832157,820470,1254456,1102236,1096870,1110018,1096213,1098074,1104470,1131994,1143099
20252,11380590,응암2동,3734426,1727282,2007145,844271,291242,554371,761761,514647,768133,1047448,752524,395566,405272,619965,513651,522187,520377,517384,519024,520940,560604,573911
20252,11380580,응암1동,5132384,2226876,2905507,810040,711014,838289,916307,752009,1104726,1525954,1033634,522328,527808,821511,701150,722721,725953,710708,715602,722958,766349,768091
20252,11380570,대조동,13154681,5817728,7336951,1834632,1886945,2361462,2125376,1982167,2964098,3670083,2636472,1423866,1438842,2159761,1825657,1859872,1873128,1865895,1862426,1870018,1925969,1897370
20252,11380560,구산동,5441081,2361075,3080006,1064577,631033,685830,823679,880807,1355156,1594044,1153309,586471,565683,813483,728092,774419,779391,765726,771293,762456,780693,807103
20252,11380552,갈현2동,5702568,2570264,3132304,1069877,763427,754930,910528,883370,1320438,1594793,1189219,615837,607602,910568,784549,814403,811437,801088,806317,809607,825703,834014
20252,11380551,갈현1동,5345951,2467261,2878690,769587,781955,826113,815698,816467,1336131,1306983,1116710,643670,641462,941025,696101,760307,754032,756884,758696,771459,774051,770521
20252,11380530,불광2동,5308720,2445304,2863417,742765,704024,745008,740712,882977,1493233,1545289,1109726,568499,544418,812237,728550,754176,753960,741025,745747,748566,772650,792597
20252,11380520,불광1동,5363640,2395380,2968262,767797,663555,786787,787210,848892,1509400,1553131,1089015,565746,569797,858565,727388,753721,757213,744431,745166,747659,798997,816452
20252,11380510,녹번동,6314648,2756344,3558305,797424,811493,1043452,1027484,1025348,1609447,1868051,1317637,647197,642894,972187,866684,895742,898429,889493,888531,891425,920395,930633
20252,11350720,상계10동,1837390,801798,1035592,316063,243666,287407,274549,284694,431012,460652,372484,216585,227072,323168,237430,255701,256405,255012,256669,260740,276933,275933
20252,11350710,상계9동,1793730,799876,993854,406030,176330,247244,255599,257463,451066,509052,379308,196519,188693,275572,244587,258521,258149,256279,254931,254419,252899,258531
20252,11350700,상계8동,977082,434297,542784,223545,93187,167261,150223,132906,209959,296325,201555,94527,92039,148476,144161,138913,139459,138862,138631,138988,139918,142309
20252,11350695,상계6?7동,6308524,2757267,3551257,1060288,844122,937492,974618,1048267,1443735,1471490,1274363,844165,852124,1099341,767040,903591,906317,913019,911055,914722,896680,863140
20252,11350670,상계5동,5423955,2459543,2964411,769018,624738,612493,765017,979451,1673239,1512548,1078045,575532,594968,915429,747432,760094,764850,749733,754165,763755,809649,821711
20252,11350665,상계3?4동,8411477,3925984,4485494,1210968,861841,932463,1260126,1503665,2642415,2300716,1712434,906892,932854,1429349,1129233,1174778,1174973,1157103,1158935,1160753,1275620,1309315
20252,11350640,상계2동,10035529,4649803,5385727,1490713,1507124,1343745,1438426,1687284,2568236,2378533,1943528,1232759,1289709,1882766,1308234,1391182,1399468,1393322,1396751,1432823,1509059,1512924
20252,11350630,상계1동,6836278,3122510,3713768,1066542,703043,830201,981105,1155583,2099804,1814906,1367615,782488,793150,1173127,904992,958324,957609,943747,946791,951767,1023519,1054520
20252,11350625,중계2?3동,4192037,1834298,2357739,831845,439520,528202,669359,690145,1032964,1189316,878299,470707,454674,638556,560486,597497,599737,597513,593822,589914,599153,614400
20252,11350624,중계4동,2750946,1294033,1456913,511499,301618,269715,399234,473435,795446,729831,543159,314408,321093,468284,374171,388743,387603,385858,387681,392250,405005,403807
20252,11350621,중계1동,3781320,1731140,2050180,1202362,351737,281470,672760,591824,681166,1030257,750610,413110,436462,656301,494580,532079,534591,533207,533086,533678,560608,554068
20252,11350619,중계본동,3860993,1751491,2109502,1276467,363419,252255,702226,627356,639269,919130,738052,458989,512588,753929,478305,527067,532011,528064,531847,530574,608029,603400
20252,11350612,하계2동,2364149,1057918,1306232,393028,267919,311369,400791,403506,587537,666976,492454,248883,252909,376871,326056,333280,333312,331710,328910,330651,349608,356678
20252,11350611,하계1동,3659164,1737756,1921407,714172,562472,381081,496145,588121,917174,921289,797975,475607,450331,572087,441874,523862,529120,531463,528787,520129,506093,519710
20252,11350600,공릉2동,8370122,3947558,4422564,1708145,1698171,1058267,1226377,1075577,1603586,2285631,1757752,949736,927099,1337298,1112608,1185280,1198783,1191814,1190762,1187141,1203265,1213076
20252,11350595,공릉1동,10198923,4750652,5448271,1436592,1982033,1372801,1460619,1485852,2461029,2751814,2073867,1141681,1152063,1716819,1362680,1430815,1446426,1428044,1433778,1445484,1506679,1507697
20252,11350580,월계3동,2444004,1113517,1330488,411191,274625,348791,373488,372073,663836,702363,511911,253914,257508,386068,332242,343690,342671,338709,340644,341296,366589,370406
20252,11350570,월계2동,3687113,1637527,2049585,738556,419088,423823,569097,534663,1001887,1235594,801229,356978,319693,465110,508509,533483,535515,534036,531504,519725,507307,525545
20252,11350560,월계1동,4694730,2516805,2177925,882052,1222565,507360,568471,576003,938279,1117182,973740,611380,599968,807964,584496,681196,683075,696191,697192,670235,635616,631225
20252,11320710,방학3동,3380248,1587158,1793091,714103,285840,367096,494982,507769,1010460,1063243,707154,338109,317795,487948,465999,479136,479673,470827,469938,470647,495301,514727
20252,11320700,방학2동,2560484,1224076,1336407,313388,248946,288434,362892,459766,887058,694148,505022,283051,292345,435156,350764,359871,360553,354643,356020,357781,380820,390797
20252,11320690,방학1동,6352247,2967847,3384399,809339,722965,802051,977268,1131892,1908735,1522906,1272460,772218,807655,1154013,822996,891932,892224,885169,884936,892586,952149,953250
20252,11320681,쌍문4동,2225827,1021046,1204781,490691,194209,261534,335245,337801,606346,622660,463250,238249,243882,360929,296856,316732,318150,309487,312485,311842,323784,333346
20252,11320680,쌍문3동,5318727,2396427,2922302,809557,744085,751126,796997,812951,1404011,1425083,1119858,607239,592400,867762,706387,758338,758311,753712,751093,752342,765551,779383
20252,11320670,쌍문2동,4357620,1981721,2375901,671823,509148,599380,644529,705699,1227039,1185854,897220,498551,489694,705408,580893,623550,622130,618323,619828,619385,621386,633019
20252,11320660,쌍문1동,4524590,1953007,2571583,771229,747351,503917,625165,689770,1187158,1264630,929082,516775,511042,709460,593599,649040,651982,647128,645991,620051,640133,670266
20252,11320522,도봉2동,3086468,1458723,1627744,418004,305237,406011,448588,519757,988872,837957,644051,339623,339483,504077,421277,440527,439194,435182,435757,436625,444574,454610
20252,11320521,도봉1동,3740307,1836108,1904198,456641,359587,428893,493978,664962,1336248,1010044,778499,430871,440841,601171,478882,524578,528697,523163,523793,523622,545430,571025
20252,11320515,창5동,3743138,1703337,2039801,560493,480982,545893,548922,597135,1009713,860105,748026,458695,480799,712019,483493,527190,530098,524831,526303,531770,554314,548631
20252,11320514,창4동,3660172,1709065,1951107,601876,434970,484838,552888,621634,963967,1019479,779735,415381,412141,556382,477054,514412,516951,516421,515813,523242,534463,538871
20252,11320513,창3동,3480572,1609877,1870696,510990,362973,378061,548034,641145,1039369,991315,704286,373861,368065,560436,482607,491445,487296,482752,487295,486584,512100,533100
20252,11320512,창2동,10884586,5010768,5873817,1528740,1555378,1590286,1679126,1687131,2843925,3305915,2204468,1076895,1091827,1670944,1534536,1535356,1540055,1511384,1521883,1514787,1605931,1655188
20252,11320511,창1동,3612315,1671092,1941224,546338,472629,524628,527320,584952,956448,937766,752950,427095,425418,600131,468955,513980,513962,510327,509803,514072,518646,531524
20252,11305660,인수동,8123879,3722805,4401074,1247292,980413,983599,1190951,1305715,2415908,2412117,1691369,848566,839074,1235468,1097286,1153057,1152241,1134468,1135747,1138497,1189125,1220743
20252,11305645,우이동,3876885,1679284,2197601,561940,565563,466841,589034,619371,1074139,1095991,798425,439933,431392,603390,507755,546471,549127,539150,540686,535480,572485,593487
20252,11305635,수유3동,9521301,4451313,5069988,869960,2049056,1410989,1441060,1504841,2245397,2365841,1856788,1120492,1151995,1727810,1298378,1335287,1335334,1333327,1340505,1377878,1411808,1387162
20252,11305625,수유2동,5222938,2330589,2892349,650027,703297,615962,796196,893429,1564027,1336347,1020068,598673,612701,941027,714122,735804,739738,719213,727666,730327,771788,798405
20252,11305615,수유1동,5722737,2690856,3031881,820003,824840,734863,817085,912776,1613170,1620718,1236983,659475,625037,841583,738942,821003,813245,808960,810413,809529,819177,840409
20252,11305608,번3동,3196732,1446913,1749819,449252,312786,360379,470125,545454,1058736,931033,653754,335286,334799,501440,440422,456621,457784,452285,451284,451605,456716,470437
20252,11305603,번2동,2741048,1288469,1452580,349755,333183,341354,385696,468861,862202,856615,579609,279067,262238,394071,369449,389901,389680,381960,383343,382842,399998,413324
20252,11305595,번1동,6424489,2984559,3439931,660003,1253190,940839,943255,1040945,1586257,1731994,1313464,742821,745855,1055682,834676,913052,914732,909860,908962,916891,927918,933076
20252,11305575,삼각산동,3061482,1409144,1652338,813232,272811,325709,527390,486522,635819,820851,623919,342339,363693,513112,397569,427761,431863,425512,424709,425746,457946,467945
20252,11305555,송천동,10890365,4966245,5924120,1822202,1164599,1295843,1615452,1886030,3106239,2882073,2304929,1290645,1251678,1754207,1406832,1557921,1562141,1547351,1548390,1545830,1547861,1580871
20252,11305545,송중동,11776106,5288765,6487341,1719188,1575051,1561663,1787186,1985944,3147074,3129422,2354454,1347558,1375406,1997006,1572261,1671358,1677449,1658902,1659920,1668066,1727422,1712991
20252,11305535,미아동,7715840,3454407,4261431,767888,1422115,1037584,1062482,1279257,2146513,2103217,1639682,886718,867730,1219730,998763,1103046,1104859,1094864,1104235,1099118,1104386,1105331
20252,11305534,삼양동,11381264,5360440,6020823,1652565,1398515,1434152,1850841,1879610,3165581,3202484,2302418,1220148,1240246,1878391,1537578,1602840,1594435,1576084,1577919,1587088,1696882,1746017
20252,11290810,석관동,10174087,4728612,5445475,1450718,1617822,1419895,1457515,1640137,2588000,2927213,2091136,1081658,1080346,1616086,1377650,1444543,1449947,1434852,1448360,1440906,1466300,1489178
20252,11290780,장위3동,3687986,1799820,1888167,566257,512689,538560,601293,586105,883082,956819,770565,428177,432608,611183,488635,522127,521415,521863,519508,522299,537432,543344
20252,11290770,장위2동,5583856,2489553,3094303,728172,747730,839487,836930,924382,1507155,1582208,1155071,607979,607592,884338,746667,800285,792074,796462,794277,792153,797455,811149
20252,11290760,장위1동,6491773,2943888,3547886,1133737,783507,877960,955663,1106143,1634762,1969137,1371979,683964,646295,942341,878061,926340,927372,910278,918471,914060,932232,963019
20252,11290725,월곡2동,6231314,2766535,3464779,964310,1156462,863233,847286,936219,1463805,1591770,1298216,751262,745044,1046780,798241,889030,892192,895366,892957,876005,882270,903492
